"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
38,0.001632,0.001631,96569.9,157.5,38.49,"Male","1998-2000",1998,2000
39,0.001407,0.001406,96412.4,135.5,37.55,"Male","1998-2000",1998,2000
40,0.00162,0.001619,96276.9,155.8,36.6,"Male","1998-2000",1998,2000
41,0.001708,0.001706,96121,164,35.66,"Male","1998-2000",1998,2000
42,0.001828,0.001826,95957,175.2,34.72,"Male","1998-2000",1998,2000
43,0.00199,0.001988,95781.8,190.4,33.78,"Male","1998-2000",1998,2000
44,0.002511,0.002508,95591.4,239.7,32.85,"Male","1998-2000",1998,2000
45,0.002807,0.002803,95351.7,267.2,31.93,"Male","1998-2000",1998,2000
46,0.002812,0.002808,95084.5,267,31.02,"Male","1998-2000",1998,2000
47,0.002977,0.002973,94817.5,281.8,30.1,"Male","1998-2000",1998,2000
48,0.003123,0.003118,94535.6,294.7,29.19,"Male","1998-2000",1998,2000
49,0.003213,0.003208,94240.9,302.3,28.28,"Male","1998-2000",1998,2000
50,0.004053,0.004045,93938.6,380,27.37,"Male","1998-2000",1998,2000
51,0.004193,0.004184,93558.6,391.5,26.48,"Male","1998-2000",1998,2000
52,0.004963,0.00495,93167.1,461.2,25.59,"Male","1998-2000",1998,2000
53,0.005492,0.005477,92705.9,507.7,24.71,"Male","1998-2000",1998,2000
54,0.006219,0.0062,92198.2,571.6,23.85,"Male","1998-2000",1998,2000
55,0.006872,0.006848,91626.6,627.5,22.99,"Male","1998-2000",1998,2000
56,0.007248,0.007221,90999.1,657.1,22.15,"Male","1998-2000",1998,2000
57,0.0083,0.008265,90342,746.7,21.31,"Male","1998-2000",1998,2000
58,0.010518,0.010463,89595.3,937.5,20.48,"Male","1998-2000",1998,2000
59,0.011144,0.011082,88657.8,982.5,19.69,"Male","1998-2000",1998,2000
60,0.011769,0.0117,87675.3,1025.8,18.91,"Male","1998-2000",1998,2000
61,0.013077,0.012992,86649.5,1125.7,18.12,"Male","1998-2000",1998,2000
62,0.01452,0.014415,85523.7,1232.9,17.36,"Male","1998-2000",1998,2000
63,0.016705,0.016567,84290.9,1396.4,16.6,"Male","1998-2000",1998,2000
64,0.017767,0.017611,82894.4,1459.8,15.87,"Male","1998-2000",1998,2000
65,0.019984,0.019787,81434.6,1611.3,15.15,"Male","1998-2000",1998,2000
66,0.023706,0.023428,79823.3,1870.1,14.44,"Male","1998-2000",1998,2000
67,0.026643,0.026292,77953.2,2049.6,13.78,"Male","1998-2000",1998,2000
68,0.027135,0.026772,75903.6,2032.1,13.14,"Male","1998-2000",1998,2000
69,0.031534,0.031045,73871.5,2293.3,12.48,"Male","1998-2000",1998,2000
70,0.034747,0.034154,71578.2,2444.7,11.87,"Male","1998-2000",1998,2000
71,0.038769,0.038032,69133.5,2629.3,11.27,"Male","1998-2000",1998,2000
72,0.042903,0.042002,66504.2,2793.3,10.7,"Male","1998-2000",1998,2000
73,0.04702,0.04594,63710.9,2926.9,10.14,"Male","1998-2000",1998,2000
74,0.053938,0.052521,60784.1,3192.5,9.61,"Male","1998-2000",1998,2000
75,0.055431,0.053936,57591.6,3106.3,9.11,"Male","1998-2000",1998,2000
76,0.060287,0.058523,54485.3,3188.6,8.6,"Male","1998-2000",1998,2000
77,0.069,0.066699,51296.7,3421.4,8.11,"Male","1998-2000",1998,2000
78,0.073946,0.071309,47875.3,3413.9,7.65,"Male","1998-2000",1998,2000
79,0.08209,0.078854,44461.3,3505.9,7.2,"Male","1998-2000",1998,2000
80,0.089483,0.085651,40955.4,3507.9,6.77,"Male","1998-2000",1998,2000
81,0.097434,0.092908,37447.5,3479.2,6.36,"Male","1998-2000",1998,2000
82,0.109034,0.103397,33968.4,3512.2,5.96,"Male","1998-2000",1998,2000
83,0.125413,0.118013,30456.2,3594.2,5.59,"Male","1998-2000",1998,2000
84,0.137661,0.128796,26861.9,3459.7,5.27,"Male","1998-2000",1998,2000
85,0.143955,0.134289,23402.2,3142.7,4.98,"Male","1998-2000",1998,2000
86,0.158922,0.147224,20259.6,2982.7,4.67,"Male","1998-2000",1998,2000
87,0.169405,0.156176,17276.9,2698.2,4.39,"Male","1998-2000",1998,2000
88,0.189002,0.172683,14578.6,2517.5,4.12,"Male","1998-2000",1998,2000
89,0.207018,0.1876,12061.2,2262.7,3.87,"Male","1998-2000",1998,2000
90,0.209627,0.18974,9798.5,1859.2,3.65,"Male","1998-2000",1998,2000
91,0.239599,0.213966,7939.3,1698.7,3.38,"Male","1998-2000",1998,2000
92,0.272775,0.240037,6240.6,1498,3.17,"Male","1998-2000",1998,2000
93,0.282012,0.247161,4742.6,1172.2,3.01,"Male","1998-2000",1998,2000
94,0.278252,0.244268,3570.4,872.1,2.84,"Male","1998-2000",1998,2000
95,0.34127,0.291525,2698.3,786.6,2.6,"Male","1998-2000",1998,2000
96,0.401003,0.334029,1911.7,638.6,2.46,"Male","1998-2000",1998,2000
97,0.390135,0.326454,1273.1,415.6,2.44,"Male","1998-2000",1998,2000
98,0.439189,0.360111,857.5,308.8,2.38,"Male","1998-2000",1998,2000
99,0.341772,0.291892,548.7,160.2,2.44,"Male","1998-2000",1998,2000
100,0.521739,0.413793,388.5,160.8,2.23,"Male","1998-2000",1998,2000
0,0.005087,0.005074,1e+05,507.4,79.58,"Female","1998-2000",1998,2000
1,0.000321,0.000321,99492.6,32,78.98,"Female","1998-2000",1998,2000
2,0.000198,0.000198,99460.6,19.7,78.01,"Female","1998-2000",1998,2000
3,7.8e-05,7.8e-05,99441,7.8,77.02,"Female","1998-2000",1998,2000
4,0.000173,0.000173,99433.2,17.2,76.03,"Female","1998-2000",1998,2000
5,0.000131,0.000131,99416,13,75.04,"Female","1998-2000",1998,2000
6,0.000109,0.000109,99402.9,10.8,74.05,"Female","1998-2000",1998,2000
7,8.9e-05,8.9e-05,99392.1,8.8,73.06,"Female","1998-2000",1998,2000
8,0.000106,0.000106,99383.3,10.5,72.06,"Female","1998-2000",1998,2000
9,0.000106,0.000106,99372.8,10.5,71.07,"Female","1998-2000",1998,2000
10,0.000141,0.000141,99362.3,14,70.08,"Female","1998-2000",1998,2000
11,0.000227,0.000227,99348.3,22.6,69.09,"Female","1998-2000",1998,2000
12,8.8e-05,8.8e-05,99325.7,8.8,68.11,"Female","1998-2000",1998,2000
13,0.000106,0.000106,99316.9,10.6,67.11,"Female","1998-2000",1998,2000
14,0.000126,0.000126,99306.4,12.5,66.12,"Female","1998-2000",1998,2000
15,0.000199,0.000199,99293.9,19.8,65.13,"Female","1998-2000",1998,2000
16,0.000257,0.000257,99274.1,25.5,64.14,"Female","1998-2000",1998,2000
17,0.000182,0.000182,99248.6,18,63.16,"Female","1998-2000",1998,2000
18,0.000387,0.000386,99230.6,38.4,62.17,"Female","1998-2000",1998,2000
19,3e-04,0.000299,99192.2,29.7,61.19,"Female","1998-2000",1998,2000
20,0.000358,0.000357,99162.5,35.4,60.21,"Female","1998-2000",1998,2000
21,0.000224,0.000224,99127.1,22.2,59.23,"Female","1998-2000",1998,2000
22,0.000386,0.000386,99104.9,38.3,58.24,"Female","1998-2000",1998,2000
23,0.000473,0.000473,99066.6,46.8,57.27,"Female","1998-2000",1998,2000
24,0.000337,0.000336,99019.8,33.3,56.29,"Female","1998-2000",1998,2000
25,0.00032,0.00032,98986.4,31.7,55.31,"Female","1998-2000",1998,2000
26,0.000338,0.000338,98954.7,33.5,54.33,"Female","1998-2000",1998,2000
27,0.000301,0.000301,98921.3,29.8,53.35,"Female","1998-2000",1998,2000
28,0.000377,0.000377,98891.5,37.3,52.36,"Female","1998-2000",1998,2000
29,0.000419,0.000419,98854.2,41.4,51.38,"Female","1998-2000",1998,2000
30,0.000396,0.000396,98812.8,39.2,50.4,"Female","1998-2000",1998,2000
31,0.000535,0.000535,98773.7,52.8,49.42,"Female","1998-2000",1998,2000
32,0.000449,0.000449,98720.8,44.3,48.45,"Female","1998-2000",1998,2000
33,0.000817,0.000816,98676.6,80.6,47.47,"Female","1998-2000",1998,2000
34,0.000556,0.000556,98596,54.8,46.51,"Female","1998-2000",1998,2000
35,0.000705,0.000705,98541.2,69.5,45.54,"Female","1998-2000",1998,2000
36,0.000742,0.000742,98471.7,73,44.57,"Female","1998-2000",1998,2000
37,0.000831,0.000831,98398.7,81.8,43.6,"Female","1998-2000",1998,2000
38,0.000805,0.000804,98316.9,79.1,42.64,"Female","1998-2000",1998,2000
39,0.000986,0.000986,98237.9,96.8,41.67,"Female","1998-2000",1998,2000
40,0.001328,0.001327,98141,130.2,40.71,"Female","1998-2000",1998,2000
41,0.001378,0.001377,98010.8,135,39.76,"Female","1998-2000",1998,2000
42,0.00111,0.00111,97875.8,108.6,38.82,"Female","1998-2000",1998,2000
43,0.001692,0.001691,97767.2,165.3,37.86,"Female","1998-2000",1998,2000
44,0.001831,0.001829,97601.9,178.5,36.92,"Female","1998-2000",1998,2000
45,0.00166,0.001659,97423.4,161.6,35.99,"Female","1998-2000",1998,2000
46,0.002034,0.002032,97261.8,197.6,35.05,"Female","1998-2000",1998,2000
47,0.002038,0.002036,97064.2,197.6,34.12,"Female","1998-2000",1998,2000
48,0.002286,0.002283,96866.6,221.2,33.19,"Female","1998-2000",1998,2000
49,0.002239,0.002236,96645.4,216.1,32.26,"Female","1998-2000",1998,2000
50,0.002447,0.002444,96429.3,235.6,31.33,"Female","1998-2000",1998,2000
51,0.002986,0.002982,96193.7,286.8,30.41,"Female","1998-2000",1998,2000
52,0.003198,0.003193,95906.8,306.2,29.5,"Female","1998-2000",1998,2000
53,0.003522,0.003516,95600.6,336.1,28.59,"Female","1998-2000",1998,2000
54,0.004289,0.004279,95264.5,407.7,27.69,"Female","1998-2000",1998,2000
55,0.004144,0.004136,94856.8,392.3,26.81,"Female","1998-2000",1998,2000
56,0.004654,0.004643,94464.5,438.6,25.92,"Female","1998-2000",1998,2000
57,0.006243,0.006224,94025.9,585.2,25.04,"Female","1998-2000",1998,2000
58,0.005965,0.005948,93440.7,555.8,24.19,"Female","1998-2000",1998,2000
59,0.006686,0.006664,92885,619,23.33,"Female","1998-2000",1998,2000
60,0.007789,0.007759,92266,715.9,22.48,"Female","1998-2000",1998,2000
61,0.00817,0.008136,91550.2,744.9,21.66,"Female","1998-2000",1998,2000
62,0.008261,0.008227,90805.3,747,20.83,"Female","1998-2000",1998,2000
63,0.009832,0.009784,90058.2,881.1,20,"Female","1998-2000",1998,2000
64,0.0109,0.010841,89177.1,966.8,19.19,"Female","1998-2000",1998,2000
65,0.011721,0.011653,88210.3,1027.9,18.4,"Female","1998-2000",1998,2000
66,0.012309,0.012233,87182.4,1066.5,17.61,"Female","1998-2000",1998,2000
67,0.01639,0.016256,86115.9,1399.9,16.82,"Female","1998-2000",1998,2000
68,0.01642,0.016286,84716,1379.7,16.09,"Female","1998-2000",1998,2000
69,0.01823,0.018066,83336.3,1505.5,15.35,"Female","1998-2000",1998,2000
70,0.021693,0.02146,81830.7,1756.1,14.62,"Female","1998-2000",1998,2000
71,0.023913,0.02363,80074.6,1892.2,13.93,"Female","1998-2000",1998,2000
72,0.026226,0.025887,78182.4,2023.9,13.26,"Female","1998-2000",1998,2000
73,0.028239,0.027846,76158.5,2120.7,12.59,"Female","1998-2000",1998,2000
74,0.032285,0.031772,74037.8,2352.3,11.94,"Female","1998-2000",1998,2000
75,0.035001,0.034399,71685.5,2465.9,11.32,"Female","1998-2000",1998,2000
76,0.039214,0.03846,69219.6,2662.2,10.7,"Female","1998-2000",1998,2000
77,0.041307,0.040471,66557.4,2693.6,10.11,"Female","1998-2000",1998,2000
78,0.045927,0.044896,63863.8,2867.2,9.51,"Female","1998-2000",1998,2000
79,0.051792,0.050484,60996.5,3079.4,8.94,"Female","1998-2000",1998,2000
80,0.057675,0.056059,57917.2,3246.8,8.39,"Female","1998-2000",1998,2000
81,0.063765,0.061795,54670.4,3378.4,7.86,"Female","1998-2000",1998,2000
82,0.073917,0.071283,51292,3656.2,7.34,"Female","1998-2000",1998,2000
83,0.083637,0.08028,47635.8,3824.2,6.86,"Female","1998-2000",1998,2000
84,0.093221,0.08907,43811.6,3902.3,6.42,"Female","1998-2000",1998,2000
85,0.105757,0.100446,39909.3,4008.7,6,"Female","1998-2000",1998,2000
86,0.113833,0.107703,35900.6,3866.6,5.61,"Female","1998-2000",1998,2000
87,0.129218,0.121376,32034,3888.2,5.23,"Female","1998-2000",1998,2000
88,0.138723,0.129725,28145.8,3651.2,4.88,"Female","1998-2000",1998,2000
89,0.156419,0.145073,24494.6,3553.5,4.54,"Female","1998-2000",1998,2000
90,0.168173,0.155129,20941.1,3248.6,4.22,"Female","1998-2000",1998,2000
91,0.193898,0.176761,17692.5,3127.4,3.91,"Female","1998-2000",1998,2000
92,0.210542,0.190489,14565.2,2774.5,3.64,"Female","1998-2000",1998,2000
93,0.24275,0.216475,11790.7,2552.4,3.37,"Female","1998-2000",1998,2000
94,0.257223,0.227911,9238.3,2105.5,3.17,"Female","1998-2000",1998,2000
95,0.271047,0.238698,7132.8,1702.6,2.96,"Female","1998-2000",1998,2000
96,0.317437,0.273955,5430.2,1487.6,2.73,"Female","1998-2000",1998,2000
97,0.329132,0.282622,3942.6,1114.3,2.57,"Female","1998-2000",1998,2000
98,0.37365,0.314832,2828.3,890.4,2.38,"Female","1998-2000",1998,2000
99,0.378764,0.318454,1937.9,617.1,2.25,"Female","1998-2000",1998,2000
100,0.479675,0.386885,1320.7,511,2.06,"Female","1998-2000",1998,2000
0,0.006621,0.006599,1e+05,659.9,74.3,"Male","1997-1999",1997,1999
1,0.000433,0.000433,99340.1,43,73.79,"Male","1997-1999",1997,1999
2,0.00026,0.00026,99297.1,25.8,72.82,"Male","1997-1999",1997,1999
3,0.000258,0.000258,99271.2,25.6,71.84,"Male","1997-1999",1997,1999
4,0.000289,0.000289,99245.7,28.7,70.86,"Male","1997-1999",1997,1999
5,0.000122,0.000122,99217,12.1,69.88,"Male","1997-1999",1997,1999
6,0.000136,0.000136,99204.8,13.5,68.89,"Male","1997-1999",1997,1999
7,0.000167,0.000167,99191.4,16.6,67.89,"Male","1997-1999",1997,1999
8,0.000133,0.000133,99174.8,13.2,66.91,"Male","1997-1999",1997,1999
9,8.3e-05,8.3e-05,99161.6,8.2,65.92,"Male","1997-1999",1997,1999
10,0.00015,0.00015,99153.3,14.8,64.92,"Male","1997-1999",1997,1999
11,0.000151,0.000151,99138.5,15,63.93,"Male","1997-1999",1997,1999
12,0.000236,0.000236,99123.5,23.4,62.94,"Male","1997-1999",1997,1999
13,0.000103,0.000103,99100.2,10.2,61.95,"Male","1997-1999",1997,1999
14,0.000243,0.000243,99090,24.1,60.96,"Male","1997-1999",1997,1999
15,0.000248,0.000248,99065.8,24.6,59.98,"Male","1997-1999",1997,1999
16,0.000477,0.000477,99041.2,47.2,58.99,"Male","1997-1999",1997,1999
17,0.000634,0.000634,98994,62.7,58.02,"Male","1997-1999",1997,1999
18,0.000954,0.000953,98931.3,94.3,57.05,"Male","1997-1999",1997,1999
19,0.001161,0.001161,98837,114.7,56.11,"Male","1997-1999",1997,1999
20,0.001017,0.001017,98722.3,100.4,55.17,"Male","1997-1999",1997,1999
21,0.001631,0.001629,98621.9,160.7,54.23,"Male","1997-1999",1997,1999
22,0.000811,0.000811,98461.2,79.8,53.32,"Male","1997-1999",1997,1999
23,0.001098,0.001097,98381.4,107.9,52.36,"Male","1997-1999",1997,1999
24,0.001323,0.001322,98273.5,129.9,51.42,"Male","1997-1999",1997,1999
25,0.00087,0.000869,98143.6,85.3,50.48,"Male","1997-1999",1997,1999
26,0.00115,0.00115,98058.3,112.7,49.53,"Male","1997-1999",1997,1999
27,0.001144,0.001143,97945.5,112,48.58,"Male","1997-1999",1997,1999
28,0.00135,0.001349,97833.6,132,47.64,"Male","1997-1999",1997,1999
29,0.00123,0.001229,97701.6,120.1,46.7,"Male","1997-1999",1997,1999
30,0.001263,0.001262,97581.5,123.1,45.76,"Male","1997-1999",1997,1999
31,0.001046,0.001046,97458.4,101.9,44.82,"Male","1997-1999",1997,1999
32,0.001054,0.001053,97356.4,102.5,43.86,"Male","1997-1999",1997,1999
33,0.001384,0.001383,97253.9,134.5,42.91,"Male","1997-1999",1997,1999
34,0.001263,0.001262,97119.4,122.6,41.97,"Male","1997-1999",1997,1999
35,0.00116,0.00116,96996.8,112.5,41.02,"Male","1997-1999",1997,1999
36,0.001142,0.001141,96884.3,110.5,40.07,"Male","1997-1999",1997,1999
37,0.001451,0.00145,96773.8,140.3,39.11,"Male","1997-1999",1997,1999
38,0.001882,0.00188,96633.5,181.7,38.17,"Male","1997-1999",1997,1999
39,0.001469,0.001468,96451.8,141.6,37.24,"Male","1997-1999",1997,1999
40,0.001692,0.001691,96310.2,162.9,36.29,"Male","1997-1999",1997,1999
41,0.001563,0.001561,96147.3,150.1,35.35,"Male","1997-1999",1997,1999
42,0.001902,0.0019,95997.2,182.4,34.41,"Male","1997-1999",1997,1999
43,0.001739,0.001738,95814.8,166.5,33.47,"Male","1997-1999",1997,1999
44,0.002492,0.002489,95648.3,238.1,32.53,"Male","1997-1999",1997,1999
45,0.00281,0.002806,95410.2,267.7,31.61,"Male","1997-1999",1997,1999
46,0.002858,0.002854,95142.5,271.5,30.7,"Male","1997-1999",1997,1999
47,0.003156,0.003151,94871,298.9,29.78,"Male","1997-1999",1997,1999
48,0.003447,0.003441,94572,325.5,28.88,"Male","1997-1999",1997,1999
49,0.003236,0.00323,94246.6,304.5,27.97,"Male","1997-1999",1997,1999
50,0.00397,0.003962,93942.1,372.2,27.06,"Male","1997-1999",1997,1999
51,0.004267,0.004258,93569.9,398.4,26.17,"Male","1997-1999",1997,1999
52,0.004925,0.004913,93171.5,457.7,25.28,"Male","1997-1999",1997,1999
53,0.005591,0.005576,92713.8,516.9,24.4,"Male","1997-1999",1997,1999
54,0.006382,0.006362,92196.9,586.5,23.54,"Male","1997-1999",1997,1999
55,0.00712,0.007094,91610.3,649.9,22.68,"Male","1997-1999",1997,1999
56,0.007942,0.007911,90960.4,719.5,21.84,"Male","1997-1999",1997,1999
57,0.009429,0.009384,90240.9,846.9,21.01,"Male","1997-1999",1997,1999
58,0.010832,0.010774,89394,963.1,20.21,"Male","1997-1999",1997,1999
59,0.011624,0.011557,88430.9,1022,19.42,"Male","1997-1999",1997,1999
60,0.011941,0.01187,87408.9,1037.6,18.64,"Male","1997-1999",1997,1999
61,0.013464,0.013374,86371.4,1155.1,17.86,"Male","1997-1999",1997,1999
62,0.014518,0.014413,85216.3,1228.3,17.09,"Male","1997-1999",1997,1999
63,0.017385,0.017235,83988,1447.5,16.34,"Male","1997-1999",1997,1999
64,0.018294,0.018128,82540.5,1496.3,15.62,"Male","1997-1999",1997,1999
65,0.020739,0.020526,81044.1,1663.5,14.89,"Male","1997-1999",1997,1999
66,0.024348,0.024055,79380.6,1909.5,14.2,"Male","1997-1999",1997,1999
67,0.026595,0.026246,77471.1,2033.3,13.53,"Male","1997-1999",1997,1999
68,0.029803,0.029365,75437.9,2215.2,12.88,"Male","1997-1999",1997,1999
69,0.032456,0.031937,73222.6,2338.5,12.26,"Male","1997-1999",1997,1999
70,0.036957,0.036286,70884.1,2572.1,11.65,"Male","1997-1999",1997,1999
71,0.041825,0.040968,68312,2798.6,11.07,"Male","1997-1999",1997,1999
72,0.044774,0.043794,65513.4,2869.1,10.52,"Male","1997-1999",1997,1999
73,0.049986,0.048767,62644.3,3055,9.98,"Male","1997-1999",1997,1999
74,0.054673,0.053218,59589.3,3171.2,9.46,"Male","1997-1999",1997,1999
75,0.057415,0.055812,56418.1,3148.8,8.97,"Male","1997-1999",1997,1999
76,0.062429,0.060539,53269.3,3224.9,8.47,"Male","1997-1999",1997,1999
77,0.070798,0.068378,50044.4,3421.9,7.98,"Male","1997-1999",1997,1999
78,0.075026,0.072314,46622.5,3371.4,7.53,"Male","1997-1999",1997,1999
79,0.083825,0.080453,43251,3479.7,7.08,"Male","1997-1999",1997,1999
80,0.090986,0.087027,39771.4,3461.2,6.65,"Male","1997-1999",1997,1999
81,0.102037,0.097084,36310.2,3525.1,6.24,"Male","1997-1999",1997,1999
82,0.114141,0.107979,32785.1,3540.1,5.86,"Male","1997-1999",1997,1999
83,0.127742,0.120073,29245,3511.5,5.51,"Male","1997-1999",1997,1999
84,0.141035,0.131745,25733.5,3390.2,5.19,"Male","1997-1999",1997,1999
85,0.145551,0.135677,22343.2,3031.5,4.9,"Male","1997-1999",1997,1999
86,0.163354,0.151019,19311.8,2916.4,4.59,"Male","1997-1999",1997,1999
87,0.173466,0.159622,16395.3,2617,4.32,"Male","1997-1999",1997,1999
88,0.188835,0.172544,13778.3,2377.4,4.04,"Male","1997-1999",1997,1999
89,0.210894,0.190777,11400.9,2175,3.78,"Male","1997-1999",1997,1999
90,0.219585,0.197862,9225.9,1825.4,3.56,"Male","1997-1999",1997,1999
91,0.247316,0.220099,7400.4,1628.8,3.31,"Male","1997-1999",1997,1999
92,0.273957,0.240952,5771.6,1390.7,3.11,"Male","1997-1999",1997,1999
93,0.290652,0.253772,4380.9,1111.8,2.93,"Male","1997-1999",1997,1999
94,0.279043,0.244878,3269.2,800.5,2.76,"Male","1997-1999",1997,1999
95,0.341667,0.291815,2468.6,720.4,2.49,"Male","1997-1999",1997,1999
96,0.437158,0.358744,1748.2,627.2,2.32,"Male","1997-1999",1997,1999
97,0.387097,0.324324,1121.1,363.6,2.33,"Male","1997-1999",1997,1999
98,0.407407,0.338462,757.5,256.4,2.21,"Male","1997-1999",1997,1999
99,0.460526,0.374332,501.1,187.6,2.09,"Male","1997-1999",1997,1999
100,0.511628,0.407407,313.5,127.7,2.04,"Male","1997-1999",1997,1999
0,0.005294,0.00528,1e+05,528,79.33,"Female","1997-1999",1997,1999
1,0.000439,0.000439,99472,43.6,78.75,"Female","1997-1999",1997,1999
2,0.000235,0.000235,99428.3,23.4,77.79,"Female","1997-1999",1997,1999
3,0.000155,0.000155,99404.9,15.4,76.81,"Female","1997-1999",1997,1999
4,0.00017,0.00017,99389.5,16.9,75.82,"Female","1997-1999",1997,1999
5,0.000201,0.000201,99372.6,20,74.83,"Female","1997-1999",1997,1999
6,0.000125,0.000125,99352.7,12.4,73.85,"Female","1997-1999",1997,1999
7,1.8e-05,1.8e-05,99340.3,1.8,72.86,"Female","1997-1999",1997,1999
8,5.3e-05,5.3e-05,99338.5,5.3,71.86,"Female","1997-1999",1997,1999
9,0.000123,0.000123,99333.2,12.3,70.86,"Female","1997-1999",1997,1999
10,8.8e-05,8.8e-05,99321,8.7,69.87,"Female","1997-1999",1997,1999
11,0.000176,0.000176,99312.2,17.5,68.88,"Female","1997-1999",1997,1999
12,7.1e-05,7.1e-05,99294.8,7,67.89,"Female","1997-1999",1997,1999
13,5.4e-05,5.4e-05,99287.7,5.4,66.89,"Female","1997-1999",1997,1999
14,0.000163,0.000163,99282.4,16.2,65.9,"Female","1997-1999",1997,1999
15,0.000294,0.000294,99266.2,29.1,64.91,"Female","1997-1999",1997,1999
16,0.000291,0.00029,99237.1,28.8,63.93,"Female","1997-1999",1997,1999
17,0.000217,0.000217,99208.2,21.5,62.94,"Female","1997-1999",1997,1999
18,0.000224,0.000224,99186.7,22.3,61.96,"Female","1997-1999",1997,1999
19,0.000299,0.000299,99164.5,29.6,60.97,"Female","1997-1999",1997,1999
20,0.000344,0.000344,99134.9,34.1,59.99,"Female","1997-1999",1997,1999
21,0.000273,0.000273,99100.8,27,59.01,"Female","1997-1999",1997,1999
22,0.000296,0.000295,99073.8,29.3,58.03,"Female","1997-1999",1997,1999
23,0.000417,0.000417,99044.5,41.3,57.04,"Female","1997-1999",1997,1999
24,0.000439,0.000439,99003.2,43.5,56.07,"Female","1997-1999",1997,1999
25,0.000264,0.000264,98959.7,26.2,55.09,"Female","1997-1999",1997,1999
26,0.000338,0.000338,98933.6,33.5,54.11,"Female","1997-1999",1997,1999
27,0.00031,0.00031,98900.1,30.6,53.12,"Female","1997-1999",1997,1999
28,0.000521,0.000521,98869.5,51.5,52.14,"Female","1997-1999",1997,1999
29,0.000449,0.000449,98818,44.3,51.17,"Female","1997-1999",1997,1999
30,0.000456,0.000456,98773.6,45,50.19,"Female","1997-1999",1997,1999
31,0.000468,0.000468,98728.6,46.2,49.21,"Female","1997-1999",1997,1999
32,0.000537,0.000536,98682.4,52.9,48.24,"Female","1997-1999",1997,1999
33,0.000684,0.000684,98629.5,67.5,47.26,"Female","1997-1999",1997,1999
34,0.000523,0.000522,98562,51.5,46.29,"Female","1997-1999",1997,1999
35,0.000666,0.000666,98510.5,65.6,45.32,"Female","1997-1999",1997,1999
36,0.000819,0.000819,98444.9,80.6,44.35,"Female","1997-1999",1997,1999
37,0.000806,0.000806,98364.3,79.3,43.38,"Female","1997-1999",1997,1999
38,0.000891,0.000891,98285,87.5,42.42,"Female","1997-1999",1997,1999
39,0.000943,0.000942,98197.5,92.5,41.45,"Female","1997-1999",1997,1999
40,0.001382,0.001381,98104.9,135.4,40.49,"Female","1997-1999",1997,1999
41,0.001375,0.001374,97969.5,134.7,39.55,"Female","1997-1999",1997,1999
42,0.00134,0.001339,97834.8,131,38.6,"Female","1997-1999",1997,1999
43,0.001728,0.001727,97703.8,168.7,37.65,"Female","1997-1999",1997,1999
44,0.001716,0.001715,97535.1,167.3,36.72,"Female","1997-1999",1997,1999
45,0.001844,0.001842,97367.8,179.3,35.78,"Female","1997-1999",1997,1999
46,0.001762,0.001761,97188.5,171.1,34.84,"Female","1997-1999",1997,1999
47,0.002392,0.002389,97017.4,231.8,33.91,"Female","1997-1999",1997,1999
48,0.002242,0.00224,96785.6,216.8,32.99,"Female","1997-1999",1997,1999
49,0.00234,0.002338,96568.9,225.8,32.06,"Female","1997-1999",1997,1999
50,0.002852,0.002848,96343.1,274.3,31.13,"Female","1997-1999",1997,1999
51,0.00316,0.003155,96068.8,303.1,30.22,"Female","1997-1999",1997,1999
52,0.003399,0.003394,95765.7,325,29.31,"Female","1997-1999",1997,1999
53,0.0041,0.004092,95440.7,390.5,28.41,"Female","1997-1999",1997,1999
54,0.004044,0.004036,95050.2,383.6,27.53,"Female","1997-1999",1997,1999
55,0.003846,0.003839,94666.6,363.4,26.64,"Female","1997-1999",1997,1999
56,0.004701,0.004689,94303.1,442.2,25.74,"Female","1997-1999",1997,1999
57,0.006189,0.00617,93860.9,579.1,24.86,"Female","1997-1999",1997,1999
58,0.006288,0.006268,93281.8,584.7,24.01,"Female","1997-1999",1997,1999
59,0.006985,0.006961,92697.1,645.2,23.16,"Female","1997-1999",1997,1999
60,0.00817,0.008136,92051.9,749,22.31,"Female","1997-1999",1997,1999
61,0.008306,0.008272,91302.9,755.2,21.49,"Female","1997-1999",1997,1999
62,0.00899,0.00895,90547.7,810.4,20.67,"Female","1997-1999",1997,1999
63,0.009506,0.009461,89737.3,849,19.85,"Female","1997-1999",1997,1999
64,0.010807,0.010749,88888.3,955.4,19.04,"Female","1997-1999",1997,1999
65,0.012231,0.012157,87932.9,1069,18.24,"Female","1997-1999",1997,1999
66,0.013127,0.013041,86863.9,1132.8,17.45,"Female","1997-1999",1997,1999
67,0.017182,0.017036,85731.1,1460.5,16.68,"Female","1997-1999",1997,1999
68,0.017816,0.017658,84270.6,1488.1,15.96,"Female","1997-1999",1997,1999
69,0.018376,0.018209,82782.5,1507.4,15.24,"Female","1997-1999",1997,1999
70,0.022049,0.021809,81275.1,1772.5,14.51,"Female","1997-1999",1997,1999
71,0.023287,0.023019,79502.6,1830.1,13.82,"Female","1997-1999",1997,1999
72,0.027325,0.026956,77672.6,2093.8,13.14,"Female","1997-1999",1997,1999
73,0.029979,0.029536,75578.8,2232.3,12.49,"Female","1997-1999",1997,1999
74,0.03357,0.033015,73346.5,2421.6,11.85,"Female","1997-1999",1997,1999
