"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
41,0.001165,0.001164,97762.1,113.8,38.99,"Female","1989-1991",1989,1991
42,0.001339,0.001338,97648.2,130.7,38.03,"Female","1989-1991",1989,1991
43,0.001413,0.001412,97517.6,137.7,37.08,"Female","1989-1991",1989,1991
44,0.001657,0.001656,97379.9,161.2,36.13,"Female","1989-1991",1989,1991
45,0.001842,0.001841,97218.7,178.9,35.19,"Female","1989-1991",1989,1991
46,0.001908,0.001906,97039.7,185,34.26,"Female","1989-1991",1989,1991
47,0.00225,0.002247,96854.7,217.7,33.32,"Female","1989-1991",1989,1991
48,0.002581,0.002578,96637.1,249.1,32.4,"Female","1989-1991",1989,1991
49,0.002746,0.002742,96388,264.3,31.48,"Female","1989-1991",1989,1991
50,0.003038,0.003034,96123.6,291.6,30.56,"Female","1989-1991",1989,1991
51,0.003386,0.00338,95832,323.9,29.66,"Female","1989-1991",1989,1991
52,0.003694,0.003688,95508.1,352.2,28.75,"Female","1989-1991",1989,1991
53,0.003928,0.00392,95155.9,373,27.86,"Female","1989-1991",1989,1991
54,0.004332,0.004323,94782.9,409.7,26.97,"Female","1989-1991",1989,1991
55,0.005052,0.00504,94373.1,475.6,26.08,"Female","1989-1991",1989,1991
56,0.005592,0.005577,93897.5,523.6,25.21,"Female","1989-1991",1989,1991
57,0.006168,0.006149,93373.9,574.1,24.35,"Female","1989-1991",1989,1991
58,0.006558,0.006537,92799.8,606.6,23.5,"Female","1989-1991",1989,1991
59,0.007655,0.007626,92193.2,703.1,22.65,"Female","1989-1991",1989,1991
60,0.008676,0.008639,91490.1,790.4,21.82,"Female","1989-1991",1989,1991
61,0.009577,0.009532,90699.7,864.5,21,"Female","1989-1991",1989,1991
62,0.010409,0.010355,89835.2,930.3,20.2,"Female","1989-1991",1989,1991
63,0.011671,0.011603,88905,1031.6,19.41,"Female","1989-1991",1989,1991
64,0.013149,0.013063,87873.4,1147.9,18.63,"Female","1989-1991",1989,1991
65,0.014427,0.014324,86725.5,1242.2,17.87,"Female","1989-1991",1989,1991
66,0.015526,0.015406,85483.3,1317,17.12,"Female","1989-1991",1989,1991
67,0.0174,0.01725,84166.4,1451.9,16.38,"Female","1989-1991",1989,1991
68,0.01865,0.018477,82714.5,1528.3,15.66,"Female","1989-1991",1989,1991
69,0.020477,0.020269,81186.2,1645.6,14.95,"Female","1989-1991",1989,1991
70,0.022637,0.022384,79540.6,1780.4,14.25,"Female","1989-1991",1989,1991
71,0.024586,0.024287,77760.2,1888.6,13.56,"Female","1989-1991",1989,1991
72,0.028065,0.027677,75871.6,2099.9,12.88,"Female","1989-1991",1989,1991
73,0.030912,0.030441,73771.7,2245.7,12.24,"Female","1989-1991",1989,1991
74,0.033393,0.032845,71526,2349.3,11.61,"Female","1989-1991",1989,1991
75,0.036662,0.036002,69176.8,2490.5,10.98,"Female","1989-1991",1989,1991
76,0.040675,0.039865,66686.3,2658.4,10.37,"Female","1989-1991",1989,1991
77,0.045529,0.044516,64027.8,2850.2,9.78,"Female","1989-1991",1989,1991
78,0.050531,0.049286,61177.6,3015.2,9.22,"Female","1989-1991",1989,1991
79,0.056833,0.055263,58162.4,3214.2,8.67,"Female","1989-1991",1989,1991
80,0.063687,0.061722,54948.2,3391.5,8.15,"Female","1989-1991",1989,1991
81,0.069975,0.067609,51556.7,3485.7,7.65,"Female","1989-1991",1989,1991
82,0.078173,0.075232,48071,3616.5,7.17,"Female","1989-1991",1989,1991
83,0.086745,0.083139,44454.5,3695.9,6.71,"Female","1989-1991",1989,1991
84,0.09623,0.091813,40758.6,3742.2,6.27,"Female","1989-1991",1989,1991
85,0.107766,0.102256,37016.4,3785.1,5.86,"Female","1989-1991",1989,1991
86,0.119793,0.113024,33231.3,3755.9,5.47,"Female","1989-1991",1989,1991
87,0.132463,0.124235,29475.4,3661.9,5.1,"Female","1989-1991",1989,1991
88,0.14598,0.136049,25813.5,3511.9,4.75,"Female","1989-1991",1989,1991
89,0.164573,0.15206,22301.6,3391.2,4.42,"Female","1989-1991",1989,1991
90,0.178432,0.163817,18910.4,3097.8,4.13,"Female","1989-1991",1989,1991
91,0.199923,0.181755,15812.6,2874,3.84,"Female","1989-1991",1989,1991
92,0.220719,0.198782,12938.6,2572,3.58,"Female","1989-1991",1989,1991
93,0.2425,0.216276,10366.6,2242,3.34,"Female","1989-1991",1989,1991
94,0.265054,0.234038,8124.6,1901.5,3.13,"Female","1989-1991",1989,1991
95,0.288343,0.25201,6223.1,1568.3,2.93,"Female","1989-1991",1989,1991
96,0.317982,0.274361,4654.8,1277.1,2.75,"Female","1989-1991",1989,1991
97,0.333045,0.285503,3377.7,964.3,2.6,"Female","1989-1991",1989,1991
98,0.347411,0.295995,2413.4,714.3,2.44,"Female","1989-1991",1989,1991
99,0.400181,0.333459,1699,566.6,2.26,"Female","1989-1991",1989,1991
100,0.42545,0.350822,1132.5,397.3,2.14,"Female","1989-1991",1989,1991
0,0.009687,0.009641,1e+05,964.1,72.85,"Male","1988-1990",1988,1990
1,0.000713,0.000713,99035.9,70.6,72.56,"Male","1988-1990",1988,1990
2,0.000445,0.000445,98965.3,44,71.61,"Male","1988-1990",1988,1990
3,0.000338,0.000338,98921.3,33.5,70.64,"Male","1988-1990",1988,1990
4,0.000253,0.000253,98887.8,25,69.66,"Male","1988-1990",1988,1990
5,0.000242,0.000242,98862.9,23.9,68.68,"Male","1988-1990",1988,1990
6,0.000224,0.000224,98838.9,22.2,67.7,"Male","1988-1990",1988,1990
7,0.000218,0.000218,98816.7,21.5,66.71,"Male","1988-1990",1988,1990
8,0.00023,0.00023,98795.2,22.8,65.73,"Male","1988-1990",1988,1990
9,0.000199,0.000199,98772.5,19.6,64.74,"Male","1988-1990",1988,1990
10,0.000206,0.000206,98752.8,20.3,63.75,"Male","1988-1990",1988,1990
11,0.000202,0.000202,98732.5,20,62.77,"Male","1988-1990",1988,1990
12,0.000197,0.000197,98712.6,19.4,61.78,"Male","1988-1990",1988,1990
13,0.000265,0.000265,98693.1,26.1,60.79,"Male","1988-1990",1988,1990
14,0.000309,0.000309,98667,30.5,59.81,"Male","1988-1990",1988,1990
15,0.000398,0.000398,98636.6,39.2,58.83,"Male","1988-1990",1988,1990
16,0.000545,0.000545,98597.3,53.7,57.85,"Male","1988-1990",1988,1990
17,0.000845,0.000844,98543.6,83.2,56.88,"Male","1988-1990",1988,1990
18,0.000878,0.000878,98460.4,86.5,55.93,"Male","1988-1990",1988,1990
19,0.000864,0.000864,98373.9,85,54.98,"Male","1988-1990",1988,1990
20,0.000919,0.000918,98289,90.3,54.02,"Male","1988-1990",1988,1990
21,0.000885,0.000884,98198.7,86.8,53.07,"Male","1988-1990",1988,1990
22,0.000902,0.000902,98111.9,88.5,52.12,"Male","1988-1990",1988,1990
23,0.000902,0.000901,98023.4,88.4,51.17,"Male","1988-1990",1988,1990
24,0.000866,0.000865,97935.1,84.8,50.21,"Male","1988-1990",1988,1990
25,0.000854,0.000854,97850.3,83.5,49.25,"Male","1988-1990",1988,1990
26,0.000841,0.00084,97766.8,82.2,48.3,"Male","1988-1990",1988,1990
27,0.000852,0.000852,97684.6,83.2,47.34,"Male","1988-1990",1988,1990
28,0.000891,0.00089,97601.4,86.9,46.38,"Male","1988-1990",1988,1990
29,9e-04,9e-04,97514.5,87.7,45.42,"Male","1988-1990",1988,1990
30,0.000902,0.000902,97426.8,87.9,44.46,"Male","1988-1990",1988,1990
31,0.000935,0.000935,97338.9,91,43.5,"Male","1988-1990",1988,1990
32,0.001007,0.001006,97247.9,97.9,42.54,"Male","1988-1990",1988,1990
33,0.001089,0.001089,97150.1,105.8,41.58,"Male","1988-1990",1988,1990
34,0.001067,0.001066,97044.3,103.5,40.62,"Male","1988-1990",1988,1990
35,0.001172,0.001171,96940.8,113.5,39.67,"Male","1988-1990",1988,1990
36,0.001306,0.001305,96827.3,126.4,38.71,"Male","1988-1990",1988,1990
37,0.001367,0.001366,96700.9,132.1,37.76,"Male","1988-1990",1988,1990
38,0.001448,0.001447,96568.9,139.8,36.81,"Male","1988-1990",1988,1990
39,0.001547,0.001546,96429.1,149.1,35.87,"Male","1988-1990",1988,1990
40,0.00163,0.001629,96280,156.8,34.92,"Male","1988-1990",1988,1990
41,0.001827,0.001825,96123.2,175.5,33.98,"Male","1988-1990",1988,1990
42,0.001968,0.001966,95947.7,188.7,33.04,"Male","1988-1990",1988,1990
43,0.002243,0.002241,95759.1,214.6,32.1,"Male","1988-1990",1988,1990
44,0.002468,0.002465,95544.5,235.5,31.17,"Male","1988-1990",1988,1990
45,0.002862,0.002858,95309,272.4,30.25,"Male","1988-1990",1988,1990
46,0.003151,0.003146,95036.6,299,29.34,"Male","1988-1990",1988,1990
47,0.003626,0.003619,94737.7,342.9,28.43,"Male","1988-1990",1988,1990
48,0.003939,0.003931,94394.8,371.1,27.53,"Male","1988-1990",1988,1990
49,0.00438,0.00437,94023.7,410.9,26.63,"Male","1988-1990",1988,1990
50,0.004885,0.004873,93612.8,456.2,25.75,"Male","1988-1990",1988,1990
51,0.005369,0.005354,93156.6,498.8,24.87,"Male","1988-1990",1988,1990
52,0.005875,0.005858,92657.8,542.7,24,"Male","1988-1990",1988,1990
53,0.006804,0.006781,92115.1,624.7,23.14,"Male","1988-1990",1988,1990
54,0.007517,0.007489,91490.4,685.2,22.3,"Male","1988-1990",1988,1990
55,0.008379,0.008344,90805.3,757.7,21.46,"Male","1988-1990",1988,1990
56,0.009656,0.00961,90047.6,865.4,20.64,"Male","1988-1990",1988,1990
57,0.010662,0.010606,89182.2,945.8,19.83,"Male","1988-1990",1988,1990
58,0.011787,0.011718,88236.4,1034,19.04,"Male","1988-1990",1988,1990
59,0.013272,0.013184,87202.4,1149.7,18.26,"Male","1988-1990",1988,1990
60,0.015211,0.015096,86052.7,1299.1,17.5,"Male","1988-1990",1988,1990
61,0.017268,0.01712,84753.6,1451,16.76,"Male","1988-1990",1988,1990
62,0.018867,0.018691,83302.6,1557,16.04,"Male","1988-1990",1988,1990
63,0.020936,0.020719,81745.7,1693.7,15.34,"Male","1988-1990",1988,1990
64,0.023695,0.023417,80051.9,1874.6,14.65,"Male","1988-1990",1988,1990
65,0.026233,0.025894,78177.4,2024.3,13.99,"Male","1988-1990",1988,1990
66,0.028583,0.02818,76153.1,2146,13.35,"Male","1988-1990",1988,1990
67,0.031731,0.031236,74007,2311.7,12.72,"Male","1988-1990",1988,1990
68,0.033863,0.033299,71695.4,2387.4,12.12,"Male","1988-1990",1988,1990
69,0.03788,0.037176,69308,2576.6,11.52,"Male","1988-1990",1988,1990
70,0.041389,0.04055,66731.4,2706,10.94,"Male","1988-1990",1988,1990
71,0.045976,0.044942,64025.5,2877.5,10.38,"Male","1988-1990",1988,1990
72,0.050691,0.049438,61148,3023,9.85,"Male","1988-1990",1988,1990
73,0.055315,0.053827,58125,3128.7,9.33,"Male","1988-1990",1988,1990
74,0.060855,0.059058,54996.3,3248,8.84,"Male","1988-1990",1988,1990
75,0.066539,0.064397,51748.4,3332.4,8.36,"Male","1988-1990",1988,1990
76,0.07298,0.070411,48415.9,3409,7.9,"Male","1988-1990",1988,1990
77,0.080297,0.077198,45006.9,3474.4,7.46,"Male","1988-1990",1988,1990
78,0.087553,0.083881,41532.5,3483.8,7.04,"Male","1988-1990",1988,1990
79,0.0971,0.092604,38048.7,3523.5,6.64,"Male","1988-1990",1988,1990
80,0.106126,0.100779,34525.3,3479.4,6.27,"Male","1988-1990",1988,1990
81,0.114805,0.108573,31045.8,3370.7,5.92,"Male","1988-1990",1988,1990
82,0.124757,0.117432,27675.1,3249.9,5.58,"Male","1988-1990",1988,1990
83,0.136741,0.12799,24425.2,3126.2,5.25,"Male","1988-1990",1988,1990
84,0.148892,0.138575,21299,2951.5,4.95,"Male","1988-1990",1988,1990
85,0.162483,0.150274,18347.5,2757.2,4.66,"Male","1988-1990",1988,1990
86,0.176613,0.162282,15590.3,2530,4.4,"Male","1988-1990",1988,1990
87,0.190773,0.174161,13060.3,2274.6,4.16,"Male","1988-1990",1988,1990
88,0.203825,0.184974,10785.7,1995.1,3.93,"Male","1988-1990",1988,1990
89,0.223328,0.200895,8790.6,1766,3.71,"Male","1988-1990",1988,1990
90,0.228022,0.204685,7024.6,1437.8,3.51,"Male","1988-1990",1988,1990
91,0.248176,0.22078,5586.8,1233.5,3.29,"Male","1988-1990",1988,1990
92,0.273803,0.240832,4353.3,1048.4,3.08,"Male","1988-1990",1988,1990
93,0.297324,0.258844,3304.9,855.5,2.9,"Male","1988-1990",1988,1990
94,0.319154,0.275233,2449.5,674.2,2.73,"Male","1988-1990",1988,1990
95,0.334477,0.286554,1775.3,508.7,2.58,"Male","1988-1990",1988,1990
96,0.3712,0.313091,1266.6,396.6,2.42,"Male","1988-1990",1988,1990
97,0.404264,0.336289,870,292.6,2.29,"Male","1988-1990",1988,1990
98,0.414696,0.343477,577.4,198.3,2.2,"Male","1988-1990",1988,1990
99,0.452381,0.368932,379.1,139.9,2.09,"Male","1988-1990",1988,1990
100,0.473868,0.383099,239.2,91.7,2.02,"Male","1988-1990",1988,1990
0,0.007387,0.00736,1e+05,736,78.44,"Female","1988-1990",1988,1990
1,0.000592,0.000591,99264,58.7,78.02,"Female","1988-1990",1988,1990
2,0.00034,0.00034,99205.3,33.7,77.06,"Female","1988-1990",1988,1990
3,0.000285,0.000285,99171.6,28.3,76.09,"Female","1988-1990",1988,1990
4,0.000222,0.000222,99143.4,22,75.11,"Female","1988-1990",1988,1990
5,0.00017,0.00017,99121.4,16.8,74.13,"Female","1988-1990",1988,1990
6,0.000159,0.000159,99104.5,15.8,73.14,"Female","1988-1990",1988,1990
7,0.000154,0.000154,99088.8,15.2,72.15,"Female","1988-1990",1988,1990
8,0.000135,0.000135,99073.5,13.4,71.16,"Female","1988-1990",1988,1990
9,0.000129,0.000129,99060.1,12.8,70.17,"Female","1988-1990",1988,1990
10,0.000119,0.000119,99047.3,11.8,69.18,"Female","1988-1990",1988,1990
11,0.000147,0.000147,99035.5,14.5,68.19,"Female","1988-1990",1988,1990
12,0.000156,0.000156,99021,15.5,67.2,"Female","1988-1990",1988,1990
13,0.000158,0.000158,99005.5,15.6,66.21,"Female","1988-1990",1988,1990
14,0.000203,0.000203,98989.9,20.1,65.22,"Female","1988-1990",1988,1990
15,0.00024,0.00024,98969.9,23.8,64.23,"Female","1988-1990",1988,1990
16,0.000281,0.000281,98946.1,27.8,63.25,"Female","1988-1990",1988,1990
17,0.000308,0.000308,98918.3,30.5,62.26,"Female","1988-1990",1988,1990
18,0.000327,0.000327,98887.8,32.4,61.28,"Female","1988-1990",1988,1990
19,0.000323,0.000323,98855.4,31.9,60.3,"Female","1988-1990",1988,1990
20,0.000304,0.000304,98823.5,30,59.32,"Female","1988-1990",1988,1990
21,0.000336,0.000336,98793.5,33.2,58.34,"Female","1988-1990",1988,1990
22,0.000294,0.000294,98760.3,29,57.36,"Female","1988-1990",1988,1990
23,0.000312,0.000312,98731.3,30.8,56.38,"Female","1988-1990",1988,1990
24,0.000326,0.000326,98700.5,32.2,55.39,"Female","1988-1990",1988,1990
25,0.000333,0.000333,98668.3,32.8,54.41,"Female","1988-1990",1988,1990
26,0.000337,0.000337,98635.5,33.3,53.43,"Female","1988-1990",1988,1990
27,0.000359,0.000359,98602.3,35.3,52.45,"Female","1988-1990",1988,1990
28,0.000392,0.000392,98566.9,38.7,51.47,"Female","1988-1990",1988,1990
29,0.000411,0.000411,98528.2,40.5,50.49,"Female","1988-1990",1988,1990
30,0.000433,0.000433,98487.8,42.7,49.51,"Female","1988-1990",1988,1990
31,0.000531,0.000531,98445.1,52.3,48.53,"Female","1988-1990",1988,1990
32,0.000537,0.000537,98392.9,52.9,47.55,"Female","1988-1990",1988,1990
33,0.000565,0.000565,98340,55.6,46.58,"Female","1988-1990",1988,1990
34,0.000671,0.000671,98284.5,65.9,45.6,"Female","1988-1990",1988,1990
35,0.000732,0.000732,98218.5,71.9,44.63,"Female","1988-1990",1988,1990
36,0.000785,0.000785,98146.6,77.1,43.67,"Female","1988-1990",1988,1990
37,0.000885,0.000885,98069.6,86.7,42.7,"Female","1988-1990",1988,1990
38,0.000928,0.000928,97982.8,90.9,41.74,"Female","1988-1990",1988,1990
39,0.000999,0.000999,97891.9,97.8,40.78,"Female","1988-1990",1988,1990
40,0.001092,0.001091,97794.1,106.7,39.82,"Female","1988-1990",1988,1990
41,0.001264,0.001263,97687.4,123.4,38.86,"Female","1988-1990",1988,1990
42,0.001386,0.001386,97564,135.2,37.91,"Female","1988-1990",1988,1990
43,0.00149,0.001489,97428.9,145,36.96,"Female","1988-1990",1988,1990
44,0.001693,0.001691,97283.8,164.5,36.01,"Female","1988-1990",1988,1990
45,0.001845,0.001843,97119.3,179,35.08,"Female","1988-1990",1988,1990
46,0.001972,0.00197,96940.3,191,34.14,"Female","1988-1990",1988,1990
47,0.002308,0.002306,96749.3,223.1,33.21,"Female","1988-1990",1988,1990
48,0.002665,0.002662,96526.2,256.9,32.28,"Female","1988-1990",1988,1990
49,0.002737,0.002733,96269.3,263.1,31.37,"Female","1988-1990",1988,1990
50,0.003104,0.0031,96006.1,297.6,30.45,"Female","1988-1990",1988,1990
51,0.003403,0.003397,95708.6,325.1,29.54,"Female","1988-1990",1988,1990
52,0.003695,0.003689,95383.4,351.8,28.64,"Female","1988-1990",1988,1990
53,0.004074,0.004066,95031.6,386.4,27.75,"Female","1988-1990",1988,1990
54,0.004412,0.004403,94645.2,416.7,26.86,"Female","1988-1990",1988,1990
55,0.005154,0.005141,94228.5,484.4,25.97,"Female","1988-1990",1988,1990
56,0.00575,0.005733,93744.1,537.4,25.11,"Female","1988-1990",1988,1990
57,0.00643,0.00641,93206.7,597.4,24.25,"Female","1988-1990",1988,1990
58,0.006832,0.006809,92609.3,630.6,23.4,"Female","1988-1990",1988,1990
59,0.00789,0.007859,91978.7,722.9,22.56,"Female","1988-1990",1988,1990
60,0.008736,0.008698,91255.8,793.8,21.73,"Female","1988-1990",1988,1990
61,0.009777,0.00973,90462.1,880.2,20.92,"Female","1988-1990",1988,1990
62,0.010893,0.010834,89581.9,970.5,20.12,"Female","1988-1990",1988,1990
63,0.012113,0.01204,88611.4,1066.9,19.33,"Female","1988-1990",1988,1990
64,0.013396,0.013307,87544.5,1164.9,18.56,"Female","1988-1990",1988,1990
65,0.014563,0.014457,86379.6,1248.8,17.81,"Female","1988-1990",1988,1990
66,0.015793,0.015669,85130.8,1334,17.06,"Female","1988-1990",1988,1990
67,0.017455,0.017304,83796.8,1450,16.33,"Female","1988-1990",1988,1990
68,0.018599,0.018428,82346.8,1517.4,15.6,"Female","1988-1990",1988,1990
69,0.020917,0.020701,80829.4,1673.2,14.89,"Female","1988-1990",1988,1990
70,0.022793,0.022536,79156.1,1783.9,14.19,"Female","1988-1990",1988,1990
71,0.025575,0.025252,77372.3,1953.8,13.51,"Female","1988-1990",1988,1990
72,0.027678,0.027301,75418.5,2059,12.84,"Female","1988-1990",1988,1990
73,0.030828,0.03036,73359.5,2227.2,12.19,"Female","1988-1990",1988,1990
74,0.03385,0.033286,71132.3,2367.7,11.56,"Female","1988-1990",1988,1990
75,0.03719,0.036511,68764.6,2510.6,10.94,"Female","1988-1990",1988,1990
76,0.041423,0.040582,66253.9,2688.7,10.33,"Female","1988-1990",1988,1990
77,0.045914,0.044884,63565.2,2853,9.75,"Female","1988-1990",1988,1990
78,0.050574,0.049327,60712.1,2994.7,9.18,"Female","1988-1990",1988,1990
79,0.057125,0.055539,57717.4,3205.5,8.63,"Female","1988-1990",1988,1990
80,0.063474,0.061521,54511.9,3353.6,8.11,"Female","1988-1990",1988,1990
81,0.070641,0.068231,51158.2,3490.6,7.61,"Female","1988-1990",1988,1990
82,0.079205,0.076188,47667.6,3631.7,7.13,"Female","1988-1990",1988,1990
83,0.088239,0.084511,44035.9,3721.5,6.68,"Female","1988-1990",1988,1990
84,0.097074,0.09258,40314.4,3732.3,6.25,"Female","1988-1990",1988,1990
85,0.108547,0.102959,36582.1,3766.5,5.84,"Female","1988-1990",1988,1990
86,0.121036,0.114129,32815.7,3745.2,5.45,"Female","1988-1990",1988,1990
87,0.134245,0.125801,29070.4,3657.1,5.09,"Female","1988-1990",1988,1990
88,0.147963,0.137771,25413.3,3501.2,4.75,"Female","1988-1990",1988,1990
89,0.167413,0.154482,21912.1,3385,4.42,"Female","1988-1990",1988,1990
90,0.17832,0.163722,18527.1,3033.3,4.14,"Female","1988-1990",1988,1990
91,0.198182,0.180314,15493.8,2793.8,3.86,"Female","1988-1990",1988,1990
92,0.221237,0.199202,12700.1,2529.9,3.59,"Female","1988-1990",1988,1990
93,0.242199,0.216037,10170.2,2197.1,3.36,"Female","1988-1990",1988,1990
94,0.260687,0.230627,7973,1838.8,3.15,"Female","1988-1990",1988,1990
95,0.285929,0.250164,6134.3,1534.6,2.95,"Female","1988-1990",1988,1990
96,0.313345,0.270902,4599.7,1246.1,2.76,"Female","1988-1990",1988,1990
97,0.336604,0.288114,3353.6,966.2,2.6,"Female","1988-1990",1988,1990
98,0.346434,0.295286,2387.4,705,2.45,"Female","1988-1990",1988,1990
99,0.394366,0.329412,1682.4,554.2,2.27,"Female","1988-1990",1988,1990
100,0.428253,0.352725,1128.2,398,2.14,"Female","1988-1990",1988,1990
0,0.010188,0.010136,1e+05,1013.6,72.65,"Male","1987-1989",1987,1989
1,0.000719,0.000719,98986.4,71.1,72.39,"Male","1987-1989",1987,1989
2,0.000454,0.000454,98915.2,44.9,71.44,"Male","1987-1989",1987,1989
3,0.00033,0.00033,98870.3,32.6,70.47,"Male","1987-1989",1987,1989
4,0.000263,0.000263,98837.7,26,69.5,"Male","1987-1989",1987,1989
5,0.000249,0.000249,98811.7,24.6,68.52,"Male","1987-1989",1987,1989
6,0.000222,0.000222,98787.1,22,67.53,"Male","1987-1989",1987,1989
7,0.000215,0.000215,98765.1,21.3,66.55,"Male","1987-1989",1987,1989
8,0.000224,0.000224,98743.8,22.1,65.56,"Male","1987-1989",1987,1989
9,0.00019,0.00019,98721.7,18.8,64.58,"Male","1987-1989",1987,1989
10,0.000199,0.000199,98703,19.6,63.59,"Male","1987-1989",1987,1989
11,0.000211,0.000211,98683.3,20.9,62.6,"Male","1987-1989",1987,1989
12,0.00022,0.00022,98662.5,21.7,61.61,"Male","1987-1989",1987,1989
13,0.000293,0.000293,98640.8,28.9,60.63,"Male","1987-1989",1987,1989
14,0.000317,0.000317,98611.9,31.2,59.65,"Male","1987-1989",1987,1989
15,0.000383,0.000383,98580.6,37.7,58.66,"Male","1987-1989",1987,1989
16,0.000518,0.000517,98542.9,51,57.69,"Male","1987-1989",1987,1989
17,0.000817,0.000817,98491.9,80.5,56.72,"Male","1987-1989",1987,1989
18,0.000872,0.000872,98411.5,85.8,55.76,"Male","1987-1989",1987,1989
19,0.000903,0.000902,98325.7,88.7,54.81,"Male","1987-1989",1987,1989
20,0.000889,0.000888,98236.9,87.3,53.86,"Male","1987-1989",1987,1989
21,0.000899,0.000899,98149.7,88.2,52.91,"Male","1987-1989",1987,1989
22,0.000856,0.000855,98061.4,83.9,51.95,"Male","1987-1989",1987,1989
23,0.000843,0.000843,97977.6,82.6,51,"Male","1987-1989",1987,1989
24,0.000838,0.000838,97895,82,50.04,"Male","1987-1989",1987,1989
25,0.000821,0.00082,97813,80.2,49.08,"Male","1987-1989",1987,1989
26,0.000804,0.000804,97732.7,78.6,48.12,"Male","1987-1989",1987,1989
27,0.000818,0.000818,97654.2,79.9,47.16,"Male","1987-1989",1987,1989
28,0.00084,0.00084,97574.3,82,46.2,"Male","1987-1989",1987,1989
29,0.00081,0.00081,97492.3,78.9,45.24,"Male","1987-1989",1987,1989
30,0.000911,0.00091,97413.4,88.7,44.27,"Male","1987-1989",1987,1989
31,0.000938,0.000938,97324.8,91.3,43.31,"Male","1987-1989",1987,1989
32,0.000978,0.000978,97233.5,95.1,42.35,"Male","1987-1989",1987,1989
33,0.001109,0.001109,97138.4,107.7,41.39,"Male","1987-1989",1987,1989
34,0.001095,0.001094,97030.7,106.2,40.44,"Male","1987-1989",1987,1989
35,0.001151,0.00115,96924.5,111.5,39.48,"Male","1987-1989",1987,1989
36,0.00128,0.001279,96813,123.9,38.53,"Male","1987-1989",1987,1989
37,0.001298,0.001297,96689.1,125.4,37.58,"Male","1987-1989",1987,1989
38,0.001397,0.001396,96563.7,134.8,36.62,"Male","1987-1989",1987,1989
39,0.001515,0.001514,96428.9,146,35.68,"Male","1987-1989",1987,1989
40,0.001581,0.00158,96282.9,152.1,34.73,"Male","1987-1989",1987,1989
41,0.001813,0.001811,96130.8,174.1,33.78,"Male","1987-1989",1987,1989
42,0.001992,0.00199,95956.7,190.9,32.84,"Male","1987-1989",1987,1989
43,0.00228,0.002277,95765.8,218.1,31.91,"Male","1987-1989",1987,1989
44,0.002554,0.002551,95547.7,243.7,30.98,"Male","1987-1989",1987,1989
45,0.002832,0.002828,95304,269.5,30.06,"Male","1987-1989",1987,1989
46,0.003249,0.003244,95034.4,308.3,29.14,"Male","1987-1989",1987,1989
47,0.003694,0.003687,94726.1,349.2,28.23,"Male","1987-1989",1987,1989
48,0.003986,0.003978,94376.9,375.5,27.34,"Male","1987-1989",1987,1989
49,0.004407,0.004397,94001.4,413.4,26.44,"Male","1987-1989",1987,1989
50,0.005035,0.005022,93588.1,470,25.56,"Male","1987-1989",1987,1989
51,0.005463,0.005449,93118,507.4,24.69,"Male","1987-1989",1987,1989
52,0.006041,0.006023,92610.7,557.8,23.82,"Male","1987-1989",1987,1989
53,0.006931,0.006907,92052.9,635.9,22.96,"Male","1987-1989",1987,1989
54,0.007841,0.00781,91417,714,22.12,"Male","1987-1989",1987,1989
55,0.008679,0.008641,90703,783.8,21.29,"Male","1987-1989",1987,1989
56,0.009918,0.009869,89919.2,887.4,20.47,"Male","1987-1989",1987,1989
57,0.011219,0.011156,89031.8,993.3,19.67,"Male","1987-1989",1987,1989
58,0.012328,0.012253,88038.5,1078.7,18.88,"Male","1987-1989",1987,1989
59,0.013924,0.013828,86959.8,1202.5,18.11,"Male","1987-1989",1987,1989
60,0.015589,0.015468,85757.3,1326.5,17.36,"Male","1987-1989",1987,1989
61,0.01791,0.017751,84430.8,1498.7,16.62,"Male","1987-1989",1987,1989
62,0.019575,0.019385,82932.1,1607.7,15.91,"Male","1987-1989",1987,1989
63,0.02145,0.021223,81324.4,1725.9,15.22,"Male","1987-1989",1987,1989
64,0.024321,0.024029,79598.5,1912.7,14.54,"Male","1987-1989",1987,1989
65,0.026597,0.026248,77685.8,2039.1,13.88,"Male","1987-1989",1987,1989
66,0.029281,0.028858,75646.7,2183,13.24,"Male","1987-1989",1987,1989
67,0.031847,0.031348,73463.7,2302.9,12.62,"Male","1987-1989",1987,1989
68,0.034661,0.034071,71160.7,2424.5,12.01,"Male","1987-1989",1987,1989
69,0.038546,0.037818,68736.2,2599.4,11.42,"Male","1987-1989",1987,1989
70,0.043342,0.042423,66136.8,2805.7,10.85,"Male","1987-1989",1987,1989
71,0.046443,0.045389,63331.1,2874.6,10.31,"Male","1987-1989",1987,1989
72,0.051443,0.050153,60456.5,3032.1,9.77,"Male","1987-1989",1987,1989
73,0.056507,0.054955,57424.4,3155.7,9.26,"Male","1987-1989",1987,1989
74,0.061873,0.060016,54268.7,3257,8.77,"Male","1987-1989",1987,1989
75,0.067896,0.065666,51011.7,3349.8,8.3,"Male","1987-1989",1987,1989
76,0.074696,0.072006,47662,3432,7.85,"Male","1987-1989",1987,1989
77,0.081995,0.078765,44230,3483.8,7.42,"Male","1987-1989",1987,1989
78,0.088669,0.084905,40746.2,3459.5,7.01,"Male","1987-1989",1987,1989
